route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding,bikes_allowed
2914,2_merged_953837,933517,VALLEY PARK,,0,a_414671,18588,1,1
2914,2_merged_953837,933516,VALLEY PARK,,0,a_414670,18588,1,1
2914,2_merged_953837,933519,VALLEY PARK,,0,a_414672,18588,1,1
2914,2_merged_953837,933518,VALLEY PARK,,0,a_414672,18588,1,1
2947,1_merged_953839,946665,EASTGATE SQUARE,,0,b_415334,18765,1,1
2947,1_merged_953839,946664,EASTGATE SQUARE,,0,b_415331,18765,1,1
2947,1_merged_953839,946663,EASTGATE SQUARE,,0,b_415335,18765,1,1
2947,1_merged_953839,946662,EASTGATE SQUARE,,0,b_415326,18765,1,1
2947,1_merged_953839,946661,EASTGATE SQUARE,,0,b_415332,18765,1,1
2947,1_merged_953839,946660,EASTGATE SQUARE,,0,b_415327,18765,1,1
2923,1_merged_953835,935773,LIME RIDGE MALL,,0,a_414809,18619,1,1
2923,1_merged_953835,935772,LIME RIDGE MALL,,0,a_414813,18619,1,1
2923,1_merged_953835,935771,LIME RIDGE MALL,,0,a_414806,18619,1,1
2923,1_merged_953835,935770,LIME RIDGE MALL,,0,a_414805,18619,1,1
2923,1_merged_953835,935777,LIME RIDGE MALL,,0,a_414806,18619,1,1
2923,1_merged_953835,935776,LIME RIDGE MALL,,0,a_414805,18619,1,1
2923,1_merged_953835,935775,LIME RIDGE MALL,,0,a_414807,18619,1,1
2923,1_merged_953835,935774,LIME RIDGE MALL,,0,a_414812,18619,1,1
2961,1_merged_953839,950901,34A UPPER HORNING LOOP,,0,b_415571,18811,1,1
2961,1_merged_953839,950900,GLANCASTER LOOP,,0,b_415570,18810,1,1
2923,1_merged_953835,935779,LIME RIDGE MALL,,0,a_414809,18619,1,1
2923,1_merged_953835,935778,LIME RIDGE MALL,,0,a_414813,18619,1,1
2905,3_merged_953836,930309,BELL MANOR LOOP,,0,a_414482,18524,1,1
2905,3_merged_953836,930308,BELL MANOR LOOP,,0,a_414480,18524,1,1
2961,1_merged_953839,950907,DOWNTOWN,,1,b_415572,18813,1,1
2961,1_merged_953839,950906,DOWNTOWN,,1,b_415570,18814,1,1
2959,1_merged_953839,950242,MACNAB TRANSIT TERMINAL,,1,b_415539,18807,1,1
2953,2_merged_953841,947642,MOUNTAIN BROW LOOP,,0,b_415422,18791,1,1
2962,1_merged_953839,951184,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415546,18819,1,1
2957,1_merged_953839,949305,MACNAB TRANSIT TERMINAL,,1,b_415507,18802,1,1
2938,2_merged_953841,942634,HAMILTON GO CENTRE,,1,b_415098,18701,1,1
2953,2_merged_953841,947640,MOUNTAIN BROW LOOP,,0,b_415425,18791,1,1
2965,2_merged_953841,952368,EASTGATE SQUARE,,1,b_415625,18845,1,1
2962,3_merged_953840,951373,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2954,3_merged_953840,948166,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_415473,18794,1,1
2957,2_merged_953841,949453,MACNAB TRANSIT TERMINAL,,1,b_415516,18802,1,1
2938,3_merged_953840,942696,FIESTA MALL,,0,b_415107,18699,1,1
2959,1_merged_953839,950243,MACNAB TRANSIT TERMINAL,,1,b_415537,18807,1,1
2954,3_merged_953840,948167,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_415475,18794,1,1
2966,1_merged_953839,952547,WEST HAMILTON LOOP,,0,b_415637,18850,1,1
2922,2_merged_953837,935459,MACNAB TRANSIT TERMINAL,,1,a_414768,18618,1,1
2953,2_merged_953841,947644,MOUNTAIN BROW LOOP,,0,b_415425,18791,1,1
2950,2_merged_953841,947313,GARNER at WILSON,,0,b_415382,18780,1,1
2938,4_merged_953842,942828,FIESTA MALL,,0,b_415111,18699,1,1
2957,2_merged_953841,949452,MACNAB TRANSIT TERMINAL,,1,b_415514,18802,1,1
2959,1_merged_953839,950240,MACNAB TRANSIT TERMINAL,,1,b_415541,18807,1,1
2953,2_merged_953841,947648,MOUNTAIN BROW LOOP,,0,b_415422,18791,1,1
2966,1_merged_953839,952546,WEST HAMILTON LOOP,,0,b_415642,18850,1,1
2943,2_merged_953841,945815,DOWNTOWN,,1,b_415303,18756,1,1
2943,2_merged_953841,945814,DOWNTOWN,,1,b_415302,18756,1,1
2943,2_merged_953841,945817,DOWNTOWN,,1,b_415303,18756,1,1
2943,2_merged_953841,945816,DOWNTOWN,,1,b_415302,18756,1,1
2943,2_merged_953841,945811,DOWNTOWN,,1,b_415305,18756,1,1
2943,2_merged_953841,945810,DOWNTOWN,,1,b_415304,18756,1,1
2943,2_merged_953841,945813,DOWNTOWN,,1,b_415305,18756,1,1
2943,2_merged_953841,945812,DOWNTOWN,,1,b_415304,18756,1,1
2957,4_merged_953842,949552,MACNAB TRANSIT TERMINAL,,1,b_415526,18802,1,1
2943,2_merged_953841,945819,DOWNTOWN,,1,b_415303,18756,1,1
2943,2_merged_953841,945818,DOWNTOWN,,1,b_415302,18756,1,1
2940,1_merged_953839,944116,REID at DUNSMURE,,0,b_415179,18712,1,1
2963,2_merged_953841,951728,41A CHEDOKE HOSPITAL,,0,b_415601,18822,1,1
2959,1_merged_953839,950241,MACNAB TRANSIT TERMINAL,,1,b_415546,18807,1,1
2961,1_merged_953839,950937,DOWNTOWN,,1,b_415571,18814,1,1
2960,3_merged_953840,950773,SCENIC LOOP,,0,b_415426,18808,1,1
2941,3_merged_953840,944665,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415215,18720,1,1
2942,2_merged_953841,945402,5E QUIGLEY at GREENHILL,,1,b_415268,18739,1,1
2942,2_merged_953841,945387,JONES at KING,,1,b_415266,18743,1,1
2941,3_merged_953840,944664,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415214,18720,1,1
2957,4_merged_953842,949553,MACNAB TRANSIT TERMINAL,,1,b_415524,18802,1,1
2960,3_merged_953840,950788,MACNAB TRANSIT TERMINAL,,1,b_415426,18809,1,1
2943,2_merged_953841,945798,PRINCESS POINT LOOP,,0,b_415303,18755,1,1
2943,2_merged_953841,945799,PRINCESS POINT LOOP,,0,b_415302,18755,1,1
2957,2_merged_953841,949454,MACNAB TRANSIT TERMINAL,,1,b_415514,18802,1,1
2941,2_merged_953841,944661,DOWNTOWN via BURLINGTON STREET,,1,b_415208,18724,1,1
2955,2_merged_953841,948538,MACNAB TRANSIT TERMINAL,,1,b_415469,18798,1,1
2948,3_merged_953840,947026,VALLEY PARK,,0,b_415360,18770,1,1
2956,1_merged_953839,948820,UPPER GAGE at RYMAL,,0,b_415448,18799,1,1
2942,2_merged_953841,945403,5E QUIGLEY at GREENHILL,,1,b_415271,18739,1,1
2942,2_merged_953841,945386,5A GREENHILL at COCHRANE,,1,b_415263,18752,1,1
2959,3_merged_953840,950361,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2957,4_merged_953842,949567,MACNAB TRANSIT TERMINAL,,1,b_415524,18802,1,1
2960,3_merged_953840,950783,MACNAB TRANSIT TERMINAL,,1,b_415426,18809,1,1
2957,4_merged_953842,949566,MACNAB TRANSIT TERMINAL,,1,b_415524,18802,1,1
2960,3_merged_953840,950782,MACNAB TRANSIT TERMINAL,,1,b_415429,18809,1,1
2904,1_merged_953835,928964,HAMILTON GO CENTRE,,1,a_414411,18519,1,1
2904,1_merged_953835,928965,HAMILTON GO CENTRE,,1,a_414408,18519,1,1
2904,1_merged_953835,928966,HAMILTON GO CENTRE,,1,a_414400,18519,1,1
2904,1_merged_953835,928967,HAMILTON GO CENTRE,,1,a_414410,18519,1,1
2904,1_merged_953835,928960,HAMILTON GO CENTRE,,1,a_414410,18519,1,1
2904,1_merged_953835,928961,HAMILTON GO CENTRE,,1,a_414394,18519,1,1
2904,1_merged_953835,928962,HAMILTON GO CENTRE,,1,a_414406,18519,1,1
2904,1_merged_953835,928963,HAMILTON GO CENTRE,,1,a_414398,18519,1,1
2964,2_merged_953841,952059,MEADOWLANDS,,1,b_415610,18837,1,1
2964,2_merged_953841,952058,MEADOWLANDS,,1,b_415611,18837,1,1
2904,1_merged_953835,928968,HAMILTON GO CENTRE,,1,a_414394,18519,1,1
2904,1_merged_953835,928969,HAMILTON GO CENTRE,,1,a_414406,18519,1,1
2956,2_merged_953841,949004,MACNAB TRANSIT TERMINAL,,1,b_415465,18800,1,1
2943,2_merged_953841,945791,PRINCESS POINT LOOP,,0,b_415302,18755,1,1
2963,3_merged_953840,951889,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415604,18828,1,1
2963,3_merged_953840,951888,GAGE at INDUSTRIAL via OTTAWA,,1,b_415605,18829,1,1
2963,3_merged_953840,951887,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415603,18828,1,1
2963,3_merged_953840,951886,GAGE at INDUSTRIAL via OTTAWA,,1,b_415606,18829,1,1
2963,3_merged_953840,951885,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415604,18828,1,1
2963,3_merged_953840,951884,GAGE at INDUSTRIAL via OTTAWA,,1,b_415605,18829,1,1
2963,3_merged_953840,951883,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415603,18828,1,1
2963,3_merged_953840,951882,GAGE at INDUSTRIAL via OTTAWA,,1,b_415606,18829,1,1
2963,3_merged_953840,951881,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415604,18828,1,1
2963,3_merged_953840,951880,GAGE at INDUSTRIAL via OTTAWA,,1,b_415605,18829,1,1
2957,2_merged_953841,949456,MACNAB TRANSIT TERMINAL,,1,b_415518,18802,1,1
2942,2_merged_953841,945246,5C MEADOWLANDS,,0,b_415269,18730,1,1
2966,1_merged_953839,952542,WEST HAMILTON LOOP,,0,b_415638,18850,1,1
2948,2_merged_953841,947024,BURLINGTON TERMINAL,,1,b_415358,18773,1,1
2942,2_merged_953841,945247,52 HEAD STREET,,0,b_415262,18726,1,1
2926,2_merged_953837,937212,MACNAB TRANSIT TERMINAL,,1,a_414730,18627,1,1
2926,2_merged_953837,937213,MACNAB TRANSIT TERMINAL,,1,a_414727,18627,1,1
2926,2_merged_953837,937210,MACNAB TRANSIT TERMINAL,,1,a_414729,18627,1,1
2926,2_merged_953837,937211,MACNAB TRANSIT TERMINAL,,1,a_414731,18627,1,1
2926,2_merged_953837,937216,MACNAB TRANSIT TERMINAL,,1,a_414731,18627,1,1
2926,2_merged_953837,937217,MACNAB TRANSIT TERMINAL,,1,a_414730,18627,1,1
2926,2_merged_953837,937214,MACNAB TRANSIT TERMINAL,,1,a_414728,18627,1,1
2926,2_merged_953837,937215,MACNAB TRANSIT TERMINAL,,1,a_414729,18627,1,1
2938,2_merged_953841,942564,HAMILTON GO CENTRE,,1,b_415093,18701,1,1
2938,2_merged_953841,942565,HAMILTON GO CENTRE,,1,b_415096,18701,1,1
2926,2_merged_953837,937218,MACNAB TRANSIT TERMINAL,,1,a_414727,18627,1,1
2926,2_merged_953837,937219,MACNAB TRANSIT TERMINAL,,1,a_414728,18627,1,1
2938,2_merged_953841,942560,HAMILTON GO CENTRE,,1,b_415091,18701,1,1
2938,2_merged_953841,942561,HAMILTON GO CENTRE,,1,b_415089,18701,1,1
2938,2_merged_953841,942562,HAMILTON GO CENTRE,,1,b_415094,18701,1,1
2938,2_merged_953841,942563,HAMILTON GO CENTRE,,1,b_415095,18701,1,1
2966,1_merged_953839,952541,WEST HAMILTON LOOP,,0,b_415642,18850,1,1
2957,2_merged_953841,949451,MACNAB TRANSIT TERMINAL,,1,b_415516,18802,1,1
2948,2_merged_953841,947025,BURLINGTON TERMINAL,,1,b_415357,18773,1,1
2953,2_merged_953841,947643,MOUNTAIN BROW LOOP,,0,b_415423,18791,1,1
2962,1_merged_953839,951111,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415539,18816,1,1
2939,2_merged_953841,943542,HAMILTON GO CENTRE,,1,b_415142,18709,1,1
2907,2_merged_953837,931178,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414529,18535,1,1
2963,2_merged_953841,951779,GAGE at INDUSTRIAL via OTTAWA,,1,b_415598,18830,1,1
2963,2_merged_953841,951778,GAGE at INDUSTRIAL via OTTAWA,,1,b_415602,18830,1,1
2950,1_merged_953839,947302,MEADOWLANDS,,1,b_415374,18784,1,1
2962,1_merged_953839,951113,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415541,18816,1,1
2963,2_merged_953841,951771,41A CHEDOKE HOSPITAL,,0,b_415597,18822,1,1
2963,2_merged_953841,951770,MEADOWLANDS,,0,b_415602,18821,1,1
2963,2_merged_953841,951773,MEADOWLANDS,,0,b_415602,18821,1,1
2963,2_merged_953841,951772,MEADOWLANDS,,0,b_415602,18821,1,1
2963,2_merged_953841,951775,41A CHEDOKE HOSPITAL,,0,b_415601,18822,1,1
2963,2_merged_953841,951774,MEADOWLANDS,,0,b_415602,18821,1,1
2963,2_merged_953841,951777,GAGE at INDUSTRIAL via OTTAWA,,1,b_415599,18830,1,1
2963,2_merged_953841,951776,MEADOWLANDS,,0,b_415602,18825,1,1
2924,2_merged_953837,936387,MACNAB TRANSIT TERMINAL,,1,a_414817,18623,1,1
2966,1_merged_953839,952540,WEST HAMILTON LOOP,,0,b_415639,18850,1,1
2948,2_merged_953841,947022,BURLINGTON TERMINAL,,1,b_415358,18773,1,1
2907,2_merged_953837,931174,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414529,18538,1,1
2942,3_merged_953840,945407,5C MEADOWLANDS,,0,b_415272,18730,1,1
2924,2_merged_953837,936385,MACNAB TRANSIT TERMINAL,,1,a_414816,18623,1,1
2950,1_merged_953839,947301,MEADOWLANDS,,1,b_415380,18784,1,1
2907,2_merged_953837,931176,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414527,18538,1,1
2960,1_merged_953839,950650,MACNAB TRANSIT TERMINAL,,1,b_415415,18809,1,1
2924,2_merged_953837,936383,MACNAB TRANSIT TERMINAL,,1,a_414818,18623,1,1
2935,2_merged_953837,941595,LAKELAND COMMUNITY CENTRE,,0,a_415020,18681,1,1
2959,2_merged_953841,950301,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415551,18806,1,1
2907,2_merged_953837,931170,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414530,18535,1,1
2951,1_merged_953839,947422,ALDERSHOT GO CENTRE,,1,b_415395,18786,1,1
2951,1_merged_953839,947423,ALDERSHOT GO CENTRE,,1,b_415392,18786,1,1
2951,1_merged_953839,947420,ALDERSHOT GO CENTRE,,1,b_415395,18786,1,1
2951,1_merged_953839,947421,ALDERSHOT GO CENTRE,,1,b_415395,18786,1,1
2907,2_merged_953837,931173,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414528,18535,1,1
2951,1_merged_953839,947424,ALDERSHOT GO CENTRE,,1,b_415394,18786,1,1
2959,2_merged_953841,950307,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415550,18806,1,1
2907,2_merged_953837,931172,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414525,18538,1,1
2959,2_merged_953841,950306,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415549,18806,1,1
2940,1_merged_953839,944193,HAMILTON GO CENTRE,,1,b_415184,18715,1,1
2940,1_merged_953839,944192,HAMILTON GO CENTRE,,1,b_415181,18715,1,1
2940,1_merged_953839,944191,HAMILTON GO CENTRE,,1,b_415179,18715,1,1
2940,1_merged_953839,944190,HAMILTON GO CENTRE,,1,b_415180,18715,1,1
2940,1_merged_953839,944197,HAMILTON GO CENTRE,,1,b_415181,18715,1,1
2940,1_merged_953839,944196,HAMILTON GO CENTRE,,1,b_415183,18715,1,1
2940,1_merged_953839,944195,HAMILTON GO CENTRE,,1,b_415179,18715,1,1
2940,1_merged_953839,944194,HAMILTON GO CENTRE,,1,b_415180,18715,1,1
2941,2_merged_953841,944647,DOWNTOWN via BURLINGTON STREET,,1,b_415211,18724,1,1
2940,2_merged_953841,944199,REID at DUNSMURE,,0,b_415185,18712,1,1
2940,2_merged_953841,944198,REID at DUNSMURE,,0,b_415185,18712,1,1
2959,1_merged_953839,950248,MACNAB TRANSIT TERMINAL,,1,b_415542,18807,1,1
2970,1_merged_953839,953470,KING at HIGHWAY 8,,0,b_415326,18872,1,1
2952,1_merged_953839,947509,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,1,b_415407,18790,1,1
2909,4_merged_953838,932480,DOWNTOWN,,1,a_414624,18574,1,1
2905,1_merged_953835,929948,HAMILTON GO CENTRE,,1,a_414459,18527,1,1
2909,4_merged_953838,932482,DOWNTOWN,,1,a_414624,18574,1,1
2909,4_merged_953838,932483,DOWNTOWN,,1,a_414623,18574,1,1
2905,1_merged_953835,929945,HAMILTON GO CENTRE,,1,a_414456,18527,1,1
2905,1_merged_953835,929944,HAMILTON GO CENTRE,,1,a_414452,18527,1,1
2905,1_merged_953835,929947,HAMILTON GO CENTRE,,1,a_414458,18527,1,1
2905,1_merged_953835,929946,HAMILTON GO CENTRE,,1,a_414455,18527,1,1
2905,1_merged_953835,929941,HAMILTON GO CENTRE,,1,a_414459,18527,1,1
2905,1_merged_953835,929940,HAMILTON GO CENTRE,,1,a_414463,18527,1,1
2905,1_merged_953835,929943,HAMILTON GO CENTRE,,1,a_414463,18527,1,1
2905,1_merged_953835,929942,HAMILTON GO CENTRE,,1,a_414463,18527,1,1
2959,2_merged_953841,950315,MACNAB TRANSIT TERMINAL,,1,b_415549,18807,1,1
2970,1_merged_953839,953473,KING at HIGHWAY 8,,0,b_415331,18872,1,1
2941,2_merged_953841,944646,DOWNTOWN via BURLINGTON STREET,,1,b_415210,18724,1,1
2959,1_merged_953839,950249,MACNAB TRANSIT TERMINAL,,1,b_415544,18807,1,1
2906,4_merged_953838,930936,HAMILTON GO CENTRE,,1,a_414511,18533,1,1
2906,4_merged_953838,930937,HAMILTON GO CENTRE,,1,a_414512,18533,1,1
2906,4_merged_953838,930934,HAMILTON GO CENTRE,,1,a_414511,18533,1,1
2906,4_merged_953838,930935,HAMILTON GO CENTRE,,1,a_414512,18533,1,1
2906,4_merged_953838,930932,HAMILTON GO CENTRE,,1,a_414511,18533,1,1
2906,4_merged_953838,930933,HAMILTON GO CENTRE,,1,a_414512,18533,1,1
2906,4_merged_953838,930930,HAMILTON GO CENTRE,,1,a_414511,18533,1,1
2906,4_merged_953838,930931,HAMILTON GO CENTRE,,1,a_414512,18533,1,1
2923,4_merged_953838,936039,MACNAB TRANSIT TERMINAL,,1,a_414824,18620,1,1
2923,4_merged_953838,936038,MACNAB TRANSIT TERMINAL,,1,a_414826,18620,1,1
2939,1_merged_953839,943217,BELL MANOR LOOP,,0,b_415136,18706,1,1
2939,1_merged_953839,943216,BELL MANOR LOOP,,0,b_415141,18706,1,1
2939,1_merged_953839,943211,BELL MANOR LOOP,,0,b_415136,18706,1,1
2939,1_merged_953839,943210,BELL MANOR LOOP,,0,b_415134,18706,1,1
2906,4_merged_953838,930938,HAMILTON GO CENTRE,,1,a_414511,18533,1,1
2906,4_merged_953838,930939,HAMILTON GO CENTRE,,1,a_414512,18533,1,1
2911,1_merged_953835,940438,STRATHCONA LOOP,,0,a_414614,18579,1,1
2911,1_merged_953835,940439,STRATHCONA LOOP,,0,a_414613,18579,1,1
2942,1_merged_953839,944999,5C MEADOWLANDS,,0,b_415251,18730,1,1
2942,1_merged_953839,944998,5C MEADOWLANDS,,0,b_415253,18730,1,1
2941,2_merged_953841,944645,DOWNTOWN via BURLINGTON STREET,,1,b_415209,18724,1,1
2911,1_merged_953835,940430,STRATHCONA LOOP,,0,a_414614,18579,1,1
2911,1_merged_953835,940431,STRATHCONA LOOP,,0,a_414613,18579,1,1
2911,1_merged_953835,940432,STRATHCONA LOOP,,0,a_414611,18579,1,1
2911,1_merged_953835,940433,STRATHCONA LOOP,,0,a_414612,18579,1,1
2911,1_merged_953835,940434,STRATHCONA LOOP,,0,a_414614,18579,1,1
2911,1_merged_953835,940435,STRATHCONA LOOP,,0,a_414613,18579,1,1
2911,1_merged_953835,940436,STRATHCONA LOOP,,0,a_414611,18579,1,1
2911,1_merged_953835,940437,STRATHCONA LOOP,,0,a_414612,18579,1,1
2948,3_merged_953840,947084,BURLINGTON TERMINAL,,1,b_415360,18773,1,1
2938,2_merged_953841,942601,HAMILTON GO CENTRE,,1,b_415093,18701,1,1
2942,2_merged_953841,945328,JONES at KING,,1,b_415270,18743,1,1
2956,3_merged_953840,949067,MACNAB TRANSIT TERMINAL,,1,b_415502,18800,1,1
2924,1_merged_953835,936251,MACNAB TRANSIT TERMINAL,,1,a_414811,18623,1,1
2941,2_merged_953841,944644,DOWNTOWN via BURLINGTON STREET,,1,b_415213,18724,1,1
2934,1_merged_953835,939078,55A LEVI LOOP via HIGHWAY 8,,0,a_415023,18675,1,1
2934,1_merged_953835,939079,55A LEVI LOOP via HIGHWAY 8,,0,a_415022,18675,1,1
2908,1_merged_953835,931570,52 HEAD STREET,,0,a_414558,18544,1,1
2934,1_merged_953835,939074,JONES at HIGHWAY 8,,0,a_415023,18672,1,1
2934,1_merged_953835,939075,55A LEVI LOOP,,0,a_415022,18673,1,1
2934,1_merged_953835,939076,JONES at HIGHWAY 8,,0,a_415023,18672,1,1
2934,1_merged_953835,939077,55A LEVI LOOP,,0,a_414646,18673,1,1
2934,1_merged_953835,939070,JONES at HIGHWAY 8,,0,a_414643,18672,1,1
2934,1_merged_953835,939071,55A LEVI LOOP,,0,a_415022,18673,1,1
2934,1_merged_953835,939072,JONES at HIGHWAY 8,,0,a_414646,18672,1,1
2934,1_merged_953835,939073,55A LEVI LOOP,,0,a_415022,18673,1,1
2947,1_merged_953839,946717,UNIVERSITY PLAZA,,1,b_415336,18768,1,1
2908,1_merged_953835,931689,5E QUIGLEY at GREENHILL,,1,a_414550,18560,1,1
2908,1_merged_953835,931688,JONES at KING,,1,a_414559,18559,1,1
2947,1_merged_953839,946716,UNIVERSITY PLAZA,,1,b_415331,18768,1,1
2908,1_merged_953835,931683,5E QUIGLEY at GREENHILL,,1,a_414558,18560,1,1
2908,1_merged_953835,931682,JONES at KING,,1,a_414549,18559,1,1
2908,1_merged_953835,931681,5A GREENHILL at COCHRANE,,1,a_414562,18558,1,1
2908,1_merged_953835,931680,5E QUIGLEY at GREENHILL,,1,a_414554,18560,1,1
2908,1_merged_953835,931687,5A GREENHILL at COCHRANE,,1,a_414569,18558,1,1
2908,1_merged_953835,931686,5E QUIGLEY at GREENHILL,,1,a_414561,18560,1,1
2908,1_merged_953835,931685,JONES at KING,,1,a_414557,18559,1,1
2908,1_merged_953835,931684,5A GREENHILL at COCHRANE,,1,a_414556,18558,1,1
2941,2_merged_953841,944643,DOWNTOWN via BURLINGTON STREET,,1,b_415212,18724,1,1
2926,3_merged_953836,937267,MACNAB TRANSIT TERMINAL,,1,a_414736,18627,1,1
2908,1_merged_953835,931577,52 PIRIE at GOVERNORS,,0,a_414555,18546,1,1
2926,3_merged_953836,937266,MACNAB TRANSIT TERMINAL,,1,a_414733,18627,1,1
2908,1_merged_953835,931576,52 HEAD STREET,,0,a_414549,18544,1,1
2926,3_merged_953836,937265,MACNAB TRANSIT TERMINAL,,1,a_414732,18627,1,1
2961,4_merged_953842,951056,34A UPPER HORNING LOOP,,0,b_415579,18811,1,1
2908,1_merged_953835,931579,52 PIRIE at GOVERNORS,,0,a_414557,18546,1,1
2926,3_merged_953836,937264,MACNAB TRANSIT TERMINAL,,1,a_414735,18627,1,1
2908,1_merged_953835,931578,5C WEST HAMILTON LOOP,,0,a_414548,18547,1,1
2926,3_merged_953836,937263,MACNAB TRANSIT TERMINAL,,1,a_414734,18627,1,1
2941,2_merged_953841,944642,DOWNTOWN via BURLINGTON STREET,,1,b_415208,18724,1,1
2926,3_merged_953836,937262,MACNAB TRANSIT TERMINAL,,1,a_414736,18627,1,1
2956,1_merged_953839,948870,MACNAB TRANSIT TERMINAL,,1,b_415455,18800,1,1
2956,1_merged_953839,948871,MACNAB TRANSIT TERMINAL,,1,b_415456,18800,1,1
2956,1_merged_953839,948872,MACNAB TRANSIT TERMINAL,,1,b_415457,18800,1,1
2956,1_merged_953839,948873,MACNAB TRANSIT TERMINAL,,1,b_415458,18800,1,1
2956,1_merged_953839,948874,MACNAB TRANSIT TERMINAL,,1,b_415459,18800,1,1
2926,3_merged_953836,937261,MACNAB TRANSIT TERMINAL,,1,a_414733,18627,1,1
2956,1_merged_953839,948876,MACNAB TRANSIT TERMINAL,,1,b_415461,18800,1,1
2956,1_merged_953839,948877,MACNAB TRANSIT TERMINAL,,1,b_415448,18800,1,1
2956,1_merged_953839,948878,MACNAB TRANSIT TERMINAL,,1,b_415449,18800,1,1
2956,1_merged_953839,948879,MACNAB TRANSIT TERMINAL,,1,b_415451,18800,1,1
2926,3_merged_953836,937260,MACNAB TRANSIT TERMINAL,,1,a_414732,18627,1,1
2956,3_merged_953840,949034,UPPER GAGE at RYMAL,,0,b_415475,18799,1,1
2948,3_merged_953840,947087,BURLINGTON TERMINAL,,1,b_415360,18773,1,1
2948,3_merged_953840,947053,VALLEY PARK,,0,b_415360,18770,1,1
2942,3_merged_953840,945416,52 HEAD STREET,,0,b_415278,18726,1,1
2942,2_merged_953841,945325,JONES at KING,,1,b_415260,18743,1,1
2948,3_merged_953840,947052,VALLEY PARK,,0,b_415360,18770,1,1
2938,1_merged_953839,942152,EASTGATE SQUARE,,0,b_415075,18695,1,1
2941,2_merged_953841,944641,DOWNTOWN via BURLINGTON STREET,,1,b_415211,18724,1,1
2948,3_merged_953840,947051,VALLEY PARK,,0,b_415360,18770,1,1
2949,1_merged_953839,947196,WENTWORTH at BURLINGTON,,0,b_415370,18777,1,1
2963,4_merged_953842,951949,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415607,18827,1,1
2948,3_merged_953840,947057,VALLEY PARK,,0,b_415360,18770,1,1
2948,3_merged_953840,947056,VALLEY PARK,,0,b_415361,18770,1,1
2920,2_merged_953837,934590,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414768,18612,1,1
2950,1_merged_953839,947281,MEADOWLANDS,,1,b_415377,18782,1,1
2919,2_merged_953837,934169,MOUNTAIN BROW LOOP,,0,a_414728,18609,1,1
2919,2_merged_953837,934168,MOUNTAIN BROW LOOP,,0,a_414730,18609,1,1
2920,2_merged_953837,934591,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414766,18612,1,1
2919,2_merged_953837,934165,MOUNTAIN BROW LOOP,,0,a_414730,18609,1,1
2919,2_merged_953837,934164,MOUNTAIN BROW LOOP,,0,a_414731,18609,1,1
2919,2_merged_953837,934167,MOUNTAIN BROW LOOP,,0,a_414731,18609,1,1
2919,2_merged_953837,934166,MOUNTAIN BROW LOOP,,0,a_414727,18609,1,1
2919,2_merged_953837,934161,MOUNTAIN BROW LOOP,,0,a_414730,18609,1,1
2919,2_merged_953837,934160,MOUNTAIN BROW LOOP,,0,a_414729,18609,1,1
2919,2_merged_953837,934163,MOUNTAIN BROW LOOP,,0,a_414730,18609,1,1
2919,2_merged_953837,934162,MOUNTAIN BROW LOOP,,0,a_414731,18609,1,1
2920,2_merged_953837,934593,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414769,18612,1,1
2920,2_merged_953837,934594,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414770,18612,1,1
