stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.248796,0,9221,-79.869215,355510,,,JOHN ST S & CHARLTON AV E,JOHN at CHARLTON,0,
43.225864,0,2458,-79.952201,1567,,,GOLF LINKS RD & KITTY MURRAY LANE,GOLF LINKS opposite KITTY MURRAY,0,
43.237215,0,1285,-79.78635,2543,,,REID AV N & DUNSMURE ROAD,REID at DUNSMURE,0,
43.240848,0,1331,-79.91982,2542,,,REDFERN AV & ST. PETER'S,REDFERN at ST. PETERS,0,
43.258011,0,2946,-79.866817,2541,,,REBECCA ST & HUGHSON STREET,REBECCA at HUGHSON,0,
43.211445,0,2996,-79.786838,2540,,,QUIGLEY RD & VEEVERS DRIVE OPP.,QUIGLEY opposite VEEVERS,0,
43.236939,0,2351,-79.91604,2547,,,RICE AV & CHEDMAC DRIVE,RICE at CHEDMAC,0,
43.235043,0,2343,-79.916685,2546,,,RICE AV & #70  (OPP),Opposite 70 RICE,0,
43.235193,0,2351,-79.916811,2545,,,RICE AV & #70 N MOHAWK RD.,At 70 RICE,0,
43.238086,0,1285,-79.785986,2544,,,REID AV N & GLENGROVE AVENUE,REID at GLENGROVE,0,
43.237001,0,2343,-79.915786,2549,,,RICE AV & SANATORIUM ROAD,RICE at SANATORIUM,0,
43.228019,0,2810,-79.838615,1456,,,FENNELL AV E & UPPER GAGE AVENUE,FENNELL at UPPER GAGE,0,
43.200621,0,2460,-79.794461,2381,,,PARAMOUNT DR & AUCKLAND STREET OPP.,PARAMOUNT opposite ACKLAND,0,
43.197813,0,2481,-79.795055,2380,,,PARAMOUNT DR & ATLAS STREET OPP.,PARAMOUNT opposite ATLAS,0,
43.202916,0,2460,-79.795842,2383,,,PARAMOUNT DR & AUDOBON STREET NORTH OPP.,PARAMOUNT opposite AUDUBON,0,
43.203143,0,2483,-79.796056,2382,,,PARAMOUNT DR & AUDOBON STREET NORTH,PARAMOUNT at AUDUBON,0,
43.192455,0,2429,-79.805596,2385,,,PARAMOUNT DR & WINTERBERRY DR,PARAMOUNT at BENWOOD,0,
43.199953,0,2481,-79.794206,2384,,,PARAMOUNT DR & AUDUBON STREET SOUTH,PARAMOUNT at AUDUBON,0,
43.192786,0,2429,-79.802801,2387,,,PARAMOUNT DR & CHILTON DRIVE OPP.,PARAMOUNT opposite CHILTON,0,
43.200021,0,2486,-79.805906,2389,,,PARAMOUNT DR & KINGSVIEW DR,PARAMOUNT at KINGSVIEW,0,
43.199797,0,2459,-79.805795,2388,,,PARAMOUNT DR & KINGSVIEW DR,PARAMOUNT at KINGSVIEW,0,
43.226103,0,2809,-79.831223,1451,,,FENNELL AV E & CASTLEFIELD DR OPP. (@#1076),FENNELL opposite CASTLEFIELD,0,
43.203468,0,2184,-79.84966,2769,,,UP/GAGE AV & ROBERTSFIELD DRIVE,UPPER GAGE at ROBERTSFIELD,0,
43.231995,0,2203,-79.837167,2768,,,UP/GAGE AV & QUEENSDALE AVENUE,UPPER GAGE at QUEENSDALE,0,
43.216264,0,2180,-79.844186,2763,,,UP/GAGE AV & MUIR AVENUE OPP (@# 932),UPPER GAGE opposite MUIR,0,
43.21634,0,2198,-79.843962,2762,,,UP/GAGE AV & MUIR AVENUE,UPPER GAGE at MUIR,0,
43.218859,0,2198,-79.842876,2761,,,UP/GAGE AV & MOHAWK ROAD,UPPER GAGE at MOHAWK,0,
43.219356,0,2179,-79.842947,2760,,,UP/GAGE AV & MOHAWK ROAD,UPPER GAGE at MOHAWK,0,
43.23221,0,2175,-79.837306,2767,,,UP/GAGE AV & QUEENSDALE AVENUE,UPPER GAGE at QUEENSDALE,0,
43.203732,0,2195,-79.849237,2766,,,UP/GAGE AV & QUAIL DR (#1310),UPPER GAGE at QUAIL,0,
43.220923,0,2199,-79.842013,2765,,,UP/GAGE AV & PEMBERTON AVENUE,UPPER GAGE at PEMBERTON,0,
43.223446,0,2200,-79.840902,2764,,,UP/GAGE AV & NINTH AVE,UPPER GAGE at NINTH,0,
43.255739,0,2767,-79.773329,3190_merged_942003,,,WOODWARD AV & opposite MUSEUM OF STEAM,WOODWARD opposite MUSEUM OF STEAM,0,
43.266434,0,1101,-79.957099,1849,,,KING ST W & MEMORIAL SQUARE,KING at MEMORIAL,0,
43.2666,0,1101,-79.958324,1848,,,KING ST W & MCMURRAY STREET,KING at MCMURRAY,0,
43.265857,0,1200,-79.951655,1843,,,KING ST E & YORK STREET (@#33),KING at YORK,0,
43.265618,0,1314,-79.950931,1842,,,KING ST E & YORK STREET,KING at YORK,0,
43.265432,0,1103,-79.949772,1841,,,COOTES DR & WEST STREET,COOTES at WEST,0,
43.266129,0,1102,-79.95424,1840,,,KING ST W & OGILVIE ST,KING at OGILVIE,0,
43.267625,0,1100,-79.963255,1847,,,KING ST W & MARKET STREET,KING at MARKET,0,
43.267155,0,1100,-79.961433,1846,,,KING ST W & CHURCH STREET OPP.(@#178),KING opposite CHURCH,0,
43.2673,0,1202,-79.96157,1845,,,KING ST W & CHURCH ST,KING at CHURCH,0,
43.266865,0,1201,-79.959405,1844,,,KING ST W & ALBERT STREET,KING at ALBERT,0,
43.209191,0,2395,-79.882211,3250,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,
43.245747,0,1130,-79.839392,2169,,,MAPLEWOOD AV & BLAKE STREET,MAPLEWOOD at BLAKE,0,
43.244008,0,1168,-79.832421,2168,,,MAPLEWOOD AV & BALSAM AVENUE,MAPLEWOOD at BALSAM,0,
43.209477,0,2392,-79.882804,3251,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,
43.251711,0,2644,-79.939768,2165,,,MAIN ST W & WHITNEY AVENUE,MAIN at WHITNEY,0,
43.257529,0,2603,-79.930006,2164,,,MAIN ST W & WESTBOURNE ROAD,MAIN at WESTBOURNE,0,
43.243939,0,1388,-79.832686,2167,,,MAPLEWOOD AV & BALSAM AVENUE,MAPLEWOOD at BALSAM,0,
43.251668,0,2605,-79.940051,2166,,,MAIN ST W & WHITNEY AVENUE OPP.,MAIN opposite WHITNEY,0,
43.257673,0,2750,-79.879818,2161,,,MAIN ST W & QUEEN ST S,MAIN at QUEEN,0,
43.257673,0,1124,-79.879818,2160,,,MAIN ST W & QUEEN ST S,MAIN at QUEEN,0,
43.257468,0,2603,-79.931417,2163,,,MAIN ST W & WEST PARK AVENUE,MAIN at WEST PARK,0,
43.25749,0,2648,-79.924991,2162,,,MAIN ST W & THORNDALE STREET,MAIN at THORNDALE,0,
43.245469,0,2859,-79.918138,2617,,,SANATORIUM RD & SCENIC DRIVE (WEST),SANATORIUM at SCENIC WEST,0,
43.245615,0,2856,-79.918476,2616,,,SANATORIUM RD & SCENIC DRIVE (WEST),SANATORIUM at SCENIC WEST,0,
43.242549,0,2348,-79.915212,2615,,,SANATORIUM RD & SCENIC DRIVE (EAST),SANATORIUM at SCENIC EAST,0,
43.245211,0,2346,-79.915679,2614,,,SANATORIUM RD & SANATORIUM BROW BUILDING OPP.,SANATORIUM opposite BROW BUILDING,0,
43.245093,0,2348,-79.915774,2613,,,SANATORIUM RD,SANATORIUM at BROW BUILDING,0,
43.237075,0,2002,-79.915341,2612,,,SANATORIUM RD & RICE AVENUE,SANATORIUM at RICE,0,
43.237212,0,2829,-79.915349,2611,,,SANATORIUM RD & RICE AVENUE,SANATORIUM at RICE,0,
43.241599,0,2349,-79.914954,2610,,,SANATORIUM RD & REDFERN AVENUE OPP,SANATORIUM opposite REDFERN,0,
43.256668,0,2855,-79.86879,3254,,,KING ST E & JAMES ST N,KING at JAMES,0,
43.235952,0,2003,-79.910569,2619,,,SANATORIUM RD & UPPER PARADISE ROAD,SANATORIUM at UPPER PARADISE,0,
43.236002,0,2827,-79.910212,2618,,,SANATORIUM RD & UPPER PARADISE ROAD,SANATORIUM at UPPER PARADISE,0,
43.2237,0,1154,-79.783546,1908,,,KING ST E & GAILMONT DRIVE,KING at GAILMONT,0,
43.223684,0,1146,-79.784075,1909,,,KING ST E & GAILMONT DRIVE OPP. @#2574),KING opposite GAILMONT,0,
43.254336,0,2747,-79.861658,1906,,,KING ST E & FERGUSON AVENUE,KING at FERGUSON,0,
43.247731,0,2739,-79.828251,1907,,,KING ST E & GAGE AV N,KING at GAGE,0,
43.252807,0,2745,-79.854188,1904,,,KING ST E & EMERALD STREET,KING at EMERALD,0,
43.251312,0,2740,-79.836022,1905,,,KING ST E & FAIRHOLT ROAD,KING at FAIRHOLT,0,
43.246582,0,2739,-79.826927,1902,,,KING ST E & EAST BEND AVENUE,KING opposite EAST BEND,0,
43.237365,0,1045,-79.819535,1903,,,KING ST E & EDGEMONT STREET,KING at EDGEMONT,0,
43.231449,0,1162,-79.803264,1900,,,KING ST E & COCHRANE ROAD,KING at COCHRANE,0,
43.231165,0,1142,-79.802768,1901,,,KING ST E & COCHRANE ROAD,KING at COCHRANE,0,
43.216319,0,2285,-79.887057,2789_merged_941987,,,"UP/JAMES ST & #1200 S of ""LINC""",At 1200 UPPER JAMES,0,
43.206342,0,2063,-79.825704,2858,,,UP/KENILWORTH AV & TOWN MANSION DRIVE,UPPER KENILWORTH at TOWNMANSION,0,
43.216759,0,1151,-79.754279,1799,,,JONES ST & KING STREET,JONES at KING,0,
43.206538,0,2291,-79.869073,3063,,,UP/WENTWORTH ST & STONE CHURCH ROAD,UPPER WENTWORTH at STONE CHURCH,0,
43.210181,0,2291,-79.86745,3062,,,UP/WENTWORTH ST & SOUTHPARK AVENUE,UPPER WENTWORTH at SOUTHPARK,0,
43.197855,0,2785,-79.873214,3061,,,UP/WENTWORTH ST & RYMAL ROAD,UPPER WENTWORTH at RYMAL,0,
43.198456,0,1368,-79.87265,3060,,,UP/WENTWORTH ST & RYMAL ROAD,UPPER WENTWORTH at RYMAL,0,
43.229205,0,2242,-79.859334,3066,,,UP/WENTWORTH ST & VICKERS STREET OPP.(@# 667),UPPER WENTWORTH opposite VICKERS,0,
43.237187,0,2204,-79.845137,2949,,,UP/SHERMAN AV & CROCKETT STREET,UPPER SHERMAN at CROCKETT,0,
43.223009,0,2224,-79.851138,2948,,,UP/SHERMAN AV & CAMEO AVENUE (@#795),UPPER SHERMAN at CAMEO,0,
43.224279,0,2208,-79.850783,2947,,,UP/SHERMAN AV & BURKHOLDER DRIVE,UPPER SHERMAN at BURKHOLDER,0,
43.232098,0,2226,-79.84721,2946,,,UP/SHERMAN AV & BRUCEDALE AVENUE,UPPER SHERMAN at BRUCEDALE,0,
43.252864,0,2385,-79.760253,3069,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE OPP.(@# 583),VAN WAGNERS opposite ADVENTURE,0,
43.252716,0,2382,-79.760219,3068,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE (Op. # 583),VAN WAGNERS at ADVENTURE VILLAGE,0,
43.208067,0,2218,-79.857663,2943,,,UP/SHERMAN AV & ATHERLEY DRIVE,UPPER SHERMAN at ATHERLEY,0,
43.205701,0,2218,-79.858689,2942,,,UP/SHERMAN AV & ASTONWWOD DRIVE (@#1317),UPPER SHERMAN at ASTONWOOD,0,
43.198756,0,2217,-79.861878,2941,,,UP/SHERMAN AV & ACADIA DRIVE OPP.,UPPER SHERMAN opposite ACADIA,0,
43.199085,0,2216,-79.861981,2940,,,UPPER SHERMAN AV & ACADIA DR,UPPER SHERMAN at ACADIA,0,
43.252758,0,1248,-79.821686,1050,,,BARTON ST E & LINCOLN ST OPP.,BARTON opposite LINCOLN,0,
43.257451,0,1244,-79.840021,1051,,,BARTON ST E & BIRCH AVENUE,BARTON at BIRCH,0,
43.257495,0,1229,-79.839629,1052,,,BARTON ST E & BIRCH AVENUE,BARTON at BIRCH,0,
43.233974,0,1262,-79.748286,1053,,,BARTON ST E & BOW VALLEY DRIVE,BARTON at BOW VALLEY,0,
43.234224,0,1210,-79.748342,1054,,,BARTON ST E & BOW VALLEY DRIVE OPP.,BARTON opposite BOW VALLEY,0,
43.233946,0,1210,-79.746862,1055,,,BARTON ST E & BROCKLEY DRIVE,BARTON at BROCKLEY,0,
43.253342,0,1247,-79.824202,1056,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.253406,0,1225,-79.823814,1057,,,BARTON ST E & CAVELL AVENUE,BARTON at CAVELL,0,
43.23704,0,1260,-79.761544,1058,,,BARTON ST E & CENTENNIAL PKWY,BARTON at CENTENNIAL,0,
43.23681,0,1212,-79.760057,1059,,,BARTON ST E & CENTENNIAL PY N,BARTON at CENTENNIAL,0,
43.253676,0,2096,-79.867418,1793,,,JOHN ST S & JACKSON ST E,JOHN at JACKSON,0,
43.29284,0,1330,-79.868251,1694,,,HOLY SEPULCHRE CEMETARY & PLAINS RD W,HOLY SEPULCHRE CEMETERY EAST,0,
43.291541,0,1330,-79.869663,1695,,,HOLY SEPULCHRE WEST & PLAINS RD W,HOLY SEPULCHRE CEMETERY WEST,0,
43.222128,0,2558,-79.738188,1692,,,HIGHWAY NO. 8 & WARWICK ROAD,HIGHWAY 8 at WARWICK,0,
43.218788,0,2555,-79.724903,1693,,,HIGHWAY NO. 8 & WORSLEY ROAD,HIGHWAY 8 at WORSLEY,0,
43.216596,0,2552,-79.716291,1690,,,HIGHWAY NO. 8 & SPARTAN AVENUE (OP. # 490),Opposite 490 HIGHWAY 8,0,
43.216392,0,2523,-79.716352,1691,,,HIGHWAY NO. 8 & SPARTAN AVENUE OPP. (@#490),At 490 HIGHWAY 8,0,
43.255845,0,1299,-79.84713,1278,,,CANNON ST E & WENTWORTH STREET,CANNON at WENTWORTH,0,
43.224262,0,2572,-79.765848,1279,,,58 CENTENNIAL PY S & FELKER AV,CENTENNIAL opposite FELKER,0,
43.247601,0,1292,-79.817521,1270,,,CANNON ST E & OTTAWA STREET,CANNON at OTTAWA,0,
43.245835,0,1277,-79.810363,1271,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.245877,0,1291,-79.809919,1272,,,CANNON ST E & ROBINS AVENUE,CANNON at ROBINS,0,
43.248267,0,1271,-79.820712,1273,,,CANNON ST E & ROSSLYN AVENUE,CANNON at ROSSLYN,0,
43.255197,0,1298,-79.84466,1274,,,CANNON ST E & SANFORD AVENUE,CANNON at SANFORD,0,
43.253168,0,1296,-79.837409,1275,,,CANNON ST E & SHERMAN AVENUE,CANNON at SHERMAN,0,
43.256639,0,1300,-79.850248,1276,,,CANNON ST E & SMITH AVENUE,CANNON at SMITH,0,
43.257725,0,1300,-79.854426,1277,,,CANNON ST E & VICTORIA AVENUE,CANNON at VICTORIA,0,
43.252816,0,1116,-79.924499,3119,,,WHITNEY AV & LELAND STREET,WHITNEY at LELAND,0,
43.252666,0,1188,-79.930558,3118,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252481,0,1115,-79.930859,3117,,,WHITNEY AV & EWEN ROAD,WHITNEY at EWEN,0,
43.252314,0,1116,-79.922199,3115,,,WHITNEY AV & EMERSON STREET,WHITNEY at EMERSON,0,
43.253124,0,1115,-79.927019,3114,,,WHITNEY AV & ALEXANDER PARK (Op. St. Mary's,WHITNEY at ALEXANDER PARK,0,
43.251288,0,1114,-79.938747,3113,,,WHITNEY AV & #431W MERICOURT RD. - RIGGIEL,At 431 WHITNEY,0,
43.22614,0,2904,-79.888108,3112,,,WEST 5TH ST & TYRONE DRIVE (@#592),WEST 5TH at TYRONE,0,
43.226743,0,2928,-79.887652,3111,,,WEST 5TH ST & TYRONE DRIVE,WEST 5TH at TYRONE,0,
43.232831,0,2930,-79.885106,3110,,,WEST 5TH ST & SOUTH BEND ROAD,WEST 5TH at SOUTH BEND,0,
43.240161,0,2821,-79.887224,1472,,,FENNELL AV W & GOVERNORS BLVD OPP.,FENNELL opposite GOVERNORS,0,
43.237606,0,2400,-79.878051,1473,,,FENNELL AV W & UPPER JAMES STREET,FENNELL at UPPER JAMES,0,
43.24025,0,2008,-79.888275,1471,,,FENNELL AV W & GOVERNORS BLVD (Mohawk Colleg,FENNELL at GOVERNORS,0,
43.238579,0,2801,-79.881309,1476,,,FENNELL AV W & WEST 4TH. ST. (@#83),FENNELL opposite WEST 4TH,0,
43.239213,0,2011,-79.884247,1477,,,FENNELL AV W & WEST 5TH STREET,FENNELL at WEST 5TH,0,
43.238117,0,2801,-79.879416,1474,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.23813,0,2400,-79.880049,1475,,,FENNELL AV W & WEST 2ND STREET,FENNELL at WEST 2ND,0,
43.266313,0,1457,-79.853262,1478,,,FERRIE ST E & WELLINGTON STREET,FERRIE at WELLINGTON,0,
43.254661,0,2963,-79.888377,1304,,,CHATHAM ST & #47 W LOCKE ST.,At 47 CHATHAM,0,
43.256498,0,2700,-79.868236,1914_merged_941985,,,KING ST E & HUGHSON STREET (1),At 19 KING,0,
43.254198,0,2963,-79.88637,1306,,,CHATHAM ST & LOCKE STREET,CHATHAM at LOCKE,0,
43.238268,0,2318,-79.922022,1307,,,CHEDMAC DR & CHEDMAC DRIVE,CHEDMAC at CHEDMAC,0,
43.25101,0,2949,-79.877061,1300,,,CHARLTON AV W & BAY ST S,CHARLTON at BAY,0,
43.251359,0,2949,-79.878484,1301,,,CHARLTON AV W & CAROLINE ST S,CHARLTON at CAROLINE,0,
43.254411,0,7001,-79.890969,1302,,,CHARLTON AV W & DUNDURN STREET,CHARLTON at DUNDURN,0,
43.251787,0,2950,-79.880212,1303,,,CHARLTON AV W & HESS STREET,CHARLTON at HESS,0,
43.237946,0,2320,-79.921316,1308,,,CHEDMAC DR & EXTENDICARE (#90),At 90 CHEDMAC,0,
43.237302,0,2301,-79.917938,1309,,,CHEDMAC DR & HOLBROOK BLDG PARKING LOT,CHEDMAC at HOLBROOK BUILDING,0,
43.263301,0,2794,-79.822267,1499,,,GAGE AV N & BURLINGTON ST E,GAGE at INDUSTRIAL,0,
43.222609,0,2542,-79.700629,355746,,,BARTON ST & FRUITLAND RD,BARTON at FRUITLAND,0,
43.350165,0,1840,-79.886701,355744,,,PARKSIDE DR & SPRING CREEK DR,PARKSIDE at SPRING CREEK,0,
43.238703,0,2043,-79.843234,355745,,,CONCESSION ST & EAST 31ST ST,CONCESSION at EAST 31ST,0,
43.257209,0,1185,-79.919749,355742,,,EMERSON ST & MAIN ST W,EMERSON at MAIN,0,
43.252489,0,1187,-79.922446,355743,,,WHITNEY AV & EMERSON ST,WHITNEY at EMERSON,0,
43.207052,0,3542,-79.912218,355740,,,GARTH ST & RYMAL RD W,GARTH at RYMAL,0,
43.205799,0,2141,-79.911006,355741,,,PRIVATE RD & GIBBONS SQUARE,GIBBONS SQUARE SHELTER,0,
43.226928,0,1147,-79.791491,355298,,,KING ST E & LAWRENCE RD,KING at LAWRENCE,0,
43.17588,0,4407,-79.775367,355562,,,UPPER CENTENNIAL PY & FORTINOS opp,UPPER CENTENNIAL opposite FORTINOS,0,
43.256631,0,2681,-79.78966,355291,,,BURLINGTON ST E & # 1755 OPP,BURLINGTON opposite 1755,0,
43.214028,0,2345,-79.900542,355292,,,STONE CHURCH RD W & opp. #236,At 240 STONE CHURCH,0,
43.174787,0,4411,-79.783801,355561,,,RYMAL RD E & WAL-MART,RYMAL at WALMART,0,
43.258236,0,4071,-79.873579,355566,,,BAY ST N & KING ST W,BAY at KING,0,
43.216383,0,2488,-79.796494,355295,,,GREENHILL AV & GLEN VISTA DR,GREENHILL at GLEN VISTA,0,
43.216652,0,2485,-79.796629,355296,,,GREENHILL AV & GLEN VISTA DR,GREENHILL opposite GLEN VISTA,0,
43.258236,0,8090,-79.873579,355565,,,BAY ST N & KING ST W,BAY at KING,0,
43.337589,0,1831,-79.887819,355364,,,HIGHWAY NO. 5 E & FIRST ST,DUNDAS at FIRST,0,
43.334921,0,1833,-79.891252,355365,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at MILL,0,
43.333873,0,1810,-79.891215,355366,,,MILL ST S & GRIFFIN ST,MILL at DUNDAS,0,
43.329215,0,1808,-79.884612,355367,,,MILL ST S & MOUNTAIN BROW RD,MILL at MOUNTAIN BROW,0,
43.349669,0,1812,-79.8721,355360,,,EVANS RD & HIGHWAY NO. 5 E,EVANS at DUNDAS,0,
43.345371,0,1825,-79.877667,355361,,,HIGHWAY NO. 5 E & HIGHWAY NO. 5 E,DUNDAS at SPRING CREEK,0,
43.342712,0,1827,-79.881126,355362,,,HIGHWAY NO. 5 E & PAMELA ST,DUNDAS at PAMELA,0,
43.339345,0,1829,-79.885551,355363,,,HIGHWAY NO. 5 E & BURKE ST,DUNDAS at BURKE WALKWAY,0,
43.259086,0,1321,-79.901706,355368,,,MAIN ST W & LONGWOOD ROAD,MAIN at LONGWOOD,0,
43.233067,0,2356,-79.91206,2288,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.230501,0,2333,-79.896932,2289,,,MOHAWK RD W & WEST 15TH STREET,MOHAWK at WEST 15TH,0,
43.232212,0,4144,-79.934448,2280,,,MOHAWK RD & OLD MOHAWK ROAD OPP.,MOHAWK opposite OLD MOHAWK,0,
43.23372,0,2338,-79.916576,2281,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.233612,0,2355,-79.917059,2282,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.233499,0,2341,-79.929111,2283,,,MOHAWK RD W & SCENIC DRIVE,MOHAWK at SCENIC,0,
43.230388,0,2361,-79.894211,2284,,,MOHAWK RD W & SOUTHLEA DRIVE,MOHAWK at SOUTHLEA,0,
43.230561,0,2332,-79.893699,2285,,,MOHAWK RD W & SOUTHLEA DRIVE OPP. (@ # 296),MOHAWK opposite SOUTHLEA,0,
43.233322,0,2353,-79.928972,2286,,,MOHAWK RD W & UPPER HORNING DR,MOHAWK at UPPER HORNING,0,
43.233181,0,2336,-79.911323,2287,,,MOHAWK RD W & UPPER PARADISE ROAD,MOHAWK at UPPER PARADISE,0,
43.214059,0,2525,-79.706939,1666,,,HIGHWAY NO. 8 & #610 (E ENVOY BLVD.),At 610 HIGHWAY 8,0,
43.19948,0,2787,-79.880399,2578,,,RYMAL RD E & MESSENA DRIVE,RYMAL at MESSENA,0,
43.199392,0,1367,-79.880874,2579,,,RYMAL RD E & MESSENA DRIVE (OPP),RYMAL opposite MESSENA,0,
43.193314,0,2187,-79.855616,2576,,,RYMAL RD E & #829 (W of Upper Gage),RYMAL opposite SULMONA,0,
43.194504,0,2188,-79.860342,2577,,,RYMAL RD E & EVA STREET,RYMAL at EVA,0,
43.241081,0,1282,-79.796554,2572,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.241174,0,1287,-79.796266,2573,,,ROXBOROUGH AV & TOLTON AVENUE,ROXBOROUGH at TOLTON,0,
43.239701,0,1286,-79.790276,2570,,,ROXBOROUGH AV & PARKDALE AVENUE,ROXBOROUGH at PARKDALE,0,
43.241737,0,1288,-79.798669,2571,,,ROXBOROUGH AV & STRATHEARNE AVENUE,ROXBOROUGH at STRATHEARNE,0,
43.197408,0,2460,-79.795464,2379,,,PARAMOUNT DR & ATLAS STREET,PARAMOUNT at ATLAS,0,
43.202658,0,2459,-79.799408,2374,,,PARAMOUNT DR & AMBERWOOD STREET,PARAMOUNT at AMBERWOOD,0,
43.202789,0,2483,-79.799564,2375,,,PARAMOUNT DR & AMBERWOOD STREET OPP.,PARAMOUNT opposite AMBERWOOD,0,
43.201436,0,2483,-79.794508,2376,,,PARAMOUNT DR & APEX STREET,PARAMOUNT at APEX,0,
43.202156,0,2459,-79.802301,2377,,,PARAMOUNT DR & ASTRA STREET,PARAMOUNT at ASTRA,0,
43.241045,0,1037,-79.820434,2370,,,OTTAWA ST S & MAPLE AVENUE,OTTAWA at MAPLE,0,
43.260755,0,1192,-79.899657,2371,,,PARADISE RD S & #59 N MAIN ST.,PARADISE at MAIN,0,
43.191885,0,2126,-79.810061,2372,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.191957,0,2906,-79.810469,2373,,,PARAMOUNT DR & UPPER MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,
43.205211,0,2917,-79.903831,2594,,,RYMAL RD W & WESTLAWN DRIVE OPP. @#226),RYMAL opposite WESTLAWN,0,
43.210154,0,2832,-79.926046,2595,,,RYMAL RD W & WESTMOUNT HEALTH CTRE - #723,RYMAL at WESTMOUNT HEALTH CENTRE,0,
43.240883,0,2851,-79.92677,2596,,,SAN ANTONIO DR & ARGO STREET,SAN ANTONIO at ARGO,0,
43.238942,0,2851,-79.927088,2597,,,SAN ANTONIO DR & SAN REMO DRIVE,SAN ANTONIO at SAN REMO,0,
43.203076,0,2914,-79.895823,2590,,,RYMAL RD W & SOUTH HAMILTON SQ.,RYMAL opposite SOUTH HAMILTON SQUARE,0,
43.203526,0,2918,-79.897611,2591,,,RYMAL RD W & WEST 5TH STEET,RYMAL at WEST 5TH,0,
43.203622,0,2917,-79.897314,2592,,,RYMAL RD W & WEST 5TH,RYMAL at WEST 5TH,0,
43.205055,0,2918,-79.903751,2593,,,RYMAL RD W & WESTLAWN DRIVE,RYMAL at WESTLAWN,0,
43.187771,0,4497,-80.025507,355539_merged_941996,,,CORMORANT RD & # 1325,At  1325 CORMORANT,0,
43.24254,0,2852,-79.926356,2598,,,SAN PEDRO DR & SAN ANTONIO DRIVE,SAN PEDRO at SAN ANTONIO,0,
43.242349,0,2852,-79.923102,2599,,,SAN PEDRO DR & SAN DIEGO CT,SAN PEDRO at SAN DIEGO,0,
43.21871,0,2574,-79.766268,1876,,,KING ST W & PRIVATE RD,KING opposite FAIRCOURT,0,
43.217713,0,2582,-79.74568,1877,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.217392,0,2588,-79.748822,1874,,,KING ST E & DAWSON AVENUE (@# 129),KING at DAWSON,0,
43.218942,0,2594,-79.766451,1875,,,KING ST W & FAIRCOURT DRIVE,KING at FAIRCOURT,0,
43.21693,0,2587,-79.740258,1872,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.216816,0,2580,-79.740716,1873,,,KING ST E & CORMAN AVENUE,KING at CORMAN,0,
43.218156,0,2574,-79.76374,1870,,,KING ST W & BATTLEFIELD DRIVE (Op. # 58),KING at BATTLEFIELD,0,
43.21729,0,2578,-79.748402,1871,,,KING ST E & BONITA DRIVE,KING at BONITA,0,
43.217511,0,2573,-79.746753,1878,,,KING ST E & GRAY ROAD,KING at GRAY,0,
43.218608,0,2586,-79.732199,1879,,,KING ST E & GREEN FOREST DR OPP. (@# 323),KING opposite GREEN FOREST,0,
43.248679,0,2606,-79.942247,2118,,,MAIN ST W & #1950 N WILSON ST.,At 1950 MAIN,0,
43.247201,0,2643,-79.943138,2119,,,1989 MAIN ST W & PRIVATE RD,At 1983 MAIN,0,
43.25387,0,2703,-79.863895,2110,,,MAIN ST E & WALNUT STREET,MAIN at WALNUT,0,
43.238851,0,2732,-79.803513,2111,,,MAIN ST E & WEIR STREET,MAIN at WEIR,0,
43.252762,0,2703,-79.859969,2112,,,MAIN ST E & WELLINGTON STREET,MAIN at WELLINGTON,0,
43.250062,0,2706,-79.849376,2113,,,MAIN ST E & WENTWORTH STREET,MAIN at WENTWORTH,0,
43.241077,0,2735,-79.812729,2114,,,MAIN ST E & WEXFORD AVENUE,MAIN at WEXFORD,0,
43.250157,0,2605,-79.941147,2115,,,MAIN ST W & WHITE CHAPEL OPP.,MAIN opposite WHITE CHAPEL CEMETERY,0,
43.250327,0,2644,-79.940837,2116,,,MAIN ST W & WHITE CHAPEL CEMETERY,MAIN at WHITE CHAPEL CEMETERY,0,
